title,param_value,param_type,nct_id,classification,subjects_affected,subjects_at_risk,event_count,adverse_event_term
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,30.0,149.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,10.0,132.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,17.0,138.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,127.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,8.0,132.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,102.0,175.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,198.0,231.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,90.0,170.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,161.0,205.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,31.0,143.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,87.0,176.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,1.0,127.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,18.0,140.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,40.0,142.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,95.0,178.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,37.0,142.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,81.0,171.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,4.0,127.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,14.0,134.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,3.0,128.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,11.0,135.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,11.0,86.0,,Redness (Any)
,,,NCT00574548,,42.0,151.0,,Redness (Any)
,,,NCT00574548,,5.0,115.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Any)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,6.0,83.0,,Redness (Mild)
,,,NCT00574548,,28.0,144.0,,Redness (Mild)
,,,NCT00574548,,5.0,115.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Mild)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,6.0,83.0,,Redness (Moderate)
,,,NCT00574548,,17.0,138.0,,Redness (Moderate)
,,,NCT00574548,,1.0,115.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Moderate)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,2.0,83.0,,Redness (Severe)
,,,NCT00574548,,9.0,131.0,,Redness (Severe)
,,,NCT00574548,,0.0,115.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Redness (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,12.0,86.0,,Swelling (Any)
,,,NCT00574548,,40.0,155.0,,Swelling (Any)
,,,NCT00574548,,6.0,119.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Any)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,9.0,85.0,,Swelling (Mild)
,,,NCT00574548,,30.0,149.0,,Swelling (Mild)
,,,NCT00574548,,6.0,119.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Mild)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,5.0,82.0,,Swelling (Moderate)
,,,NCT00574548,,17.0,138.0,,Swelling (Moderate)
,,,NCT00574548,,1.0,116.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Moderate)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,1.0,82.0,,Swelling (Severe)
,,,NCT00574548,,8.0,132.0,,Swelling (Severe)
,,,NCT00574548,,0.0,115.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Swelling (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,97.0,129.0,,Pain (Any)
,,,NCT00574548,,198.0,231.0,,Pain (Any)
,,,NCT00574548,,118.0,169.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Any)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,89.0,123.0,,Pain (Mild)
,,,NCT00574548,,161.0,205.0,,Pain (Mild)
,,,NCT00574548,,113.0,166.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Mild)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,22.0,91.0,,Pain (Moderate)
,,,NCT00574548,,87.0,176.0,,Pain (Moderate)
,,,NCT00574548,,23.0,129.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Moderate)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,2.0,83.0,,Pain (Severe)
,,,NCT00574548,,18.0,140.0,,Pain (Severe)
,,,NCT00574548,,1.0,116.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Pain (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,26.0,93.0,,Limitation of arm movement (Any)
,,,NCT00574548,,95.0,178.0,,Limitation of arm movement (Any)
,,,NCT00574548,,24.0,130.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Any)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,25.0,92.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,81.0,171.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,22.0,130.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Mild)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,3.0,83.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,14.0,134.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,115.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Moderate)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,1.0,82.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,11.0,135.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,2.0,115.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,0.0,0.0,,Limitation of arm movement (Severe)
,,,NCT00574548,,12.0,263.0,,Fever (Any)
,,,NCT00574548,,2.0,127.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,10.0,263.0,,Fever (Mild)
,,,NCT00574548,,1.0,127.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,2.0,259.0,,Fever (Moderate)
,,,NCT00574548,,0.0,127.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,1.0,259.0,,Fever (Severe)
,,,NCT00574548,,1.0,127.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,1.0,258.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,127.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,162.0,321.0,,Fatigue
,,,NCT00574548,,85.0,173.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,0.0,0.0,,Fatigue
,,,NCT00574548,,163.0,328.0,,Headache
,,,NCT00574548,,77.0,167.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,0.0,0.0,,Headache
,,,NCT00574548,,57.0,286.0,,Chills
,,,NCT00574548,,39.0,145.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,0.0,0.0,,Chills
,,,NCT00574548,,23.0,267.0,,Rash
,,,NCT00574548,,18.0,134.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,0.0,0.0,,Rash
,,,NCT00574548,,8.0,261.0,,Vomiting
,,,NCT00574548,,4.0,131.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,0.0,0.0,,Vomiting
,,,NCT00574548,,41.0,278.0,,Decreased appetite
,,,NCT00574548,,34.0,148.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,0.0,0.0,,Decreased appetite
,,,NCT00574548,,152.0,324.0,,New generalized muscle pain
,,,NCT00574548,,86.0,167.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,0.0,0.0,,New generalized muscle pain
,,,NCT00574548,,63.0,286.0,,Aggravated generalized muscle pain
,,,NCT00574548,,50.0,154.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized muscle pain
,,,NCT00574548,,43.0,278.0,,New generalized joint pain
,,,NCT00574548,,35.0,147.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,0.0,0.0,,New generalized joint pain
,,,NCT00574548,,38.0,272.0,,Aggravated generalized joint pain
,,,NCT00574548,,30.0,142.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,0.0,0.0,,Aggravated generalized joint pain
,,,NCT00574548,,5.0,55.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,2.0,55.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,0.0,0.0,,Fever (Any)
,,,NCT00574548,,4.0,55.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,55.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,0.0,,Fever (Mild)
,,,NCT00574548,,0.0,55.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,1.0,55.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,0.0,,Fever (Moderate)
,,,NCT00574548,,0.0,55.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,55.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,0.0,0.0,,Fever (Severe)
,,,NCT00574548,,1.0,55.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
,,,NCT00574548,,1.0,55.0,,Fever (Potentially life threatening)
,,,NCT00574548,,0.0,0.0,,Fever (Potentially life threatening)
